dyad_season_year,dyad_ID,PackID,Species1,Species2,GW,EW,RW,Mixed,SA,season,season2,den,rend,winter,Cohesion,Adult,Exploit,LargePred,Prey,Beaver,PackSize,Human,PCV,Long,Lat
W27_W87_winter_2009_2010,W27_W87,Esnagami,GW,wolf,1,0,0,0,Ontario_N,winter,winter,0,0,1,0.54543234,1,0,1,1,1,4,0.011799253,1.811840033,-86.9844403,50.26286506
W210_W259_winter_2009_2010,W210_W259,Sunday,EW,wolf,0,1,0,0,Ontario_Algonquin_Kawartha,winter,winter,0,0,1,0.569318801,1,0,1,1,1,4,0.007953736,1.892458706,-78.46217363,45.66620638
WO103_WO104_rend_2013,WO103_WO104,Republic Pack,GW,wolf,1,0,0,0,Michigan_N_UP,rend,nw,0,1,0,0.107739779,1,0,1,0,1,4,0.01589146,1.87294719,-88.19478642,46.34777689
W448f_W449m_winter_2017_2018,W448f_W449m,Eureka,GW,wolf,1,0,0,0,Ellesmere,winter,winter,0,0,1,0.760635281,1,0,1,1,0,4,0.000165173,2.773571697,-85.33735343,79.77764516
W448f_W449m_rend_2017,W448f_W449m,Eureka,GW,wolf,1,0,0,0,Ellesmere,rend,nw,0,1,0,0.770546672,1,0,1,1,0,4,0.000405891,2.695817763,-85.3127905,79.83186894
W998_W1002_winter_2018_2019,W998_W1002,Tupper Creek,GW,wolf,1,0,0,0,Wisconsin_NW,winter,winter,0,0,1,0.533352605,1,1,1,0,1,3,0.058108989,2.299076956,-90.99557515,45.75298737
W900_W911_winter_2016_2017,W900_W911,Torch River West,GW,wolf,1,0,0,0,Wisconsin_NW,winter,winter,0,0,1,0.41906462,0,1,1,0,1,3,0.041074572,1.932260259,-90.9043422,46.08441259
W955_W999_winter_2018_2019,W955_W999,Little Moose River,GW,wolf,1,0,0,0,Wisconsin_NW,winter,winter,0,0,1,0.660277609,0,1,1,0,1,3,0.070781605,2.273813542,-91.00590479,46.12074662
W986_W988_winter_2017_2018,W986_W988,St. Louis River,GW,wolf,1,0,0,0,Wisconsin_NW,winter,winter,0,0,1,0.435897436,0,1,1,0,1,3,0.37246901,2.291638844,-92.13667059,46.66547543
W998_W1002_rend_2018,W998_W1002,Tupper Creek,GW,wolf,1,0,0,0,Wisconsin_NW,rend,nw,0,1,0,0.380874272,1,1,1,0,1,3,0.072724421,2.243064714,-90.99994429,45.76022886
W900_W911_rend_2016,W900_W911,Torch River West,GW,wolf,1,0,0,0,Wisconsin_NW,rend,nw,0,1,0,0.805042088,0,1,1,0,1,3,0.034106909,1.890879499,-90.91139084,46.0856049
W955_W992_rend_2018,W955_W992,Little Moose River,GW,wolf,1,0,0,0,Wisconsin_NW,rend,nw,0,1,0,0.109090909,0,1,1,0,1,3,0.065235624,2.257307997,-91.04285166,46.05081223
W26_W28_winter_2009_2010,W26_W28,Wichcika,GW,wolf,1,0,0,0,British_Columbia_NE_PrinceGeorge,winter,winter,0,0,1,0.727959698,0,0,1,1,1,3,0.011751199,1.784935612,-122.2327233,54.43616463
BPW1701_BPW1703_winter_2017_2018,BPW1701_BPW1703,Oxtongue,EW,wolf,0,1,0,0,Ontario_Algonquin_Kawartha,winter,winter,0,0,1,0.457508034,1,0,1,1,1,3,0.067871403,1.70796954,-78.88605475,45.4195876
BW1609_BPW1707_winter_2016_2017,BW1609_BW1707,Cauliflower,GW,wolf,1,0,0,0,Ontario_Algonquin_Kawartha,winter,winter,0,0,1,0.458244111,1,0,1,0,1,3,0.058803548,1.999927026,-78.15142017,45.29393974
BW1608_BPW1705_winter_2016_2017,BW1608_BPW1705,Big Trout,EW,wolf,0,1,0,0,Ontario_Algonquin_Kawartha,winter,winter,0,0,1,0.885835095,0,0,1,1,1,3,0.00583843,1.834226377,-78.54903157,45.81255891
BPW1701_BPW1703_rend_2017,BPW1701_BPW1703,Oxtongue,EW,wolf,0,1,0,0,Ontario_Algonquin_Kawartha,rend,nw,0,1,0,0.27638191,1,0,1,1,1,3,0.017075358,1.629398761,-78.83632828,45.47916635
BPW1701_BPW1703_den_2018,BPW1701_BPW1703,Oxtongue,EW,wolf,0,1,0,0,Ontario_Algonquin_Kawartha,den,nw,1,0,0,0.486618005,1,0,1,1,1,3,0.015259259,1.670531567,-78.89023434,45.49886875
BPW1701_BPW1703_rend_2018,BPW1701_BPW1703,Oxtongue,EW,wolf,0,1,0,0,Ontario_Algonquin_Kawartha,rend,nw,0,1,0,0.571500567,1,0,1,1,1,3,0.015760402,1.730080507,-78.92542951,45.51806906
BW1608_BPW1705_den_2017,BW1608_BPW1705,Big Trout,EW,wolf,0,1,0,0,Ontario_Algonquin_Kawartha,den,nw,1,0,0,0.708791209,1,0,1,1,1,3,0.00606339,1.754823977,-78.54690903,45.82393574
W1296_W1439_winter_2017_2018,W1296_W1439,Mangas,GW,wolf,1,0,0,0,Arizona_NewMexico,winter,winter,0,0,1,0.865,1,0,1,1,0,3,0.034850635,2.520734949,-108.850605,33.96893339
W1346_W1561_winter_2017_2018,W1346_W1561,Leopold,GW,wolf,1,0,0,0,Arizona_NewMexico,winter,winter,0,0,1,0.820372011,0,0,1,1,0,3,0.00654856,2.416609865,-108.5594707,33.35103126
W1346_W1561_winter_2016_2017,W1346_W1561,Leopold,GW,wolf,1,0,0,0,Arizona_NewMexico,winter,winter,0,0,1,0.931818182,0,0,1,1,0,3,0.003051102,2.417176137,-108.5135219,33.36180903
W1296_W1664_winter_2017_2018,W1296_W1664,Mangas,GW,wolf,1,0,0,0,Arizona_NewMexico,winter,winter,0,0,1,0.216666667,0,0,1,1,0,3,0.033311661,2.548084129,-108.8623745,33.99185578
W1296_W1439_rend_2017,W1296_W1439,Mangas,GW,wolf,1,0,0,0,Arizona_NewMexico,rend,nw,0,1,0,0.724074665,1,0,1,1,0,3,0.03167561,2.227041993,-108.8531242,34.02023477
W1346_W1561_rend_2017,W1346_W1561,Leopold,GW,wolf,1,0,0,0,Arizona_NewMexico,rend,nw,0,1,0,0.760869565,0,0,1,1,0,3,0.004951588,2.413979596,-108.5812782,33.36582886
W1346_W1561_den_2017,W1346_W1561,Leopold,GW,wolf,1,0,0,0,Arizona_NewMexico,den,nw,1,0,0,0.772727273,0,0,1,1,0,3,0.003928997,2.609961161,-108.6213355,33.36003888
W1296_W1664_den_2018,W1296_W1664,Mangas,GW,wolf,1,0,0,0,Arizona_NewMexico,den,nw,1,0,0,0.351351351,0,0,1,1,0,3,0.028647612,2.958260653,-108.8451493,34.04544739
Mich02_Mich03_winter_2014_2015,Mich02_Mich03,Mich,GW,wolf,1,0,0,0,Ontario_Michipicoten,winter,winter,0,0,1,0.8125,1,0,0,0,1,3,0.002624561,2.001739331,-85.79547498,47.74739645
Mich01_Mich03_winter_2014_2015,Mich01_Mich03,Mich,GW,wolf,1,0,0,0,Ontario_Michipicoten,winter,winter,0,0,1,0.828571429,1,0,0,0,1,3,0.001871819,2.006310103,-85.79285626,47.74616664
Mich01_Mich02_winter_2014_2015,Mich01_Mich02,Mich,GW,wolf,1,0,0,0,Ontario_Michipicoten,winter,winter,0,0,1,0.79964539,1,0,0,0,1,3,0.006659383,2.024209271,-85.80056073,47.74190261
Mich01_Mich02_den_2015,Mich01_Mich02,Mich,GW,wolf,1,0,0,0,Ontario_Michipicoten,den,nw,1,0,0,0.496644295,1,0,0,0,1,3,0.002372151,1.973874814,-85.80777156,47.74707121
w140026_w140027_winter_2013_2014,w140026_w140027,Orphan,GW,wolf,1,0,0,0,Sasketchewan_N,winter,winter,0,0,1,0.883918975,1,0,1,0,1,3,0.00064917,2.104940569,-106.5683024,56.50026302
w140026_w140027_den_2014,w140026_w140027,Orphan,GW,wolf,1,0,0,0,Sasketchewan_N,den,nw,1,0,0,0.862831858,1,0,1,0,1,3,0.000544438,2.032746357,-106.6320617,56.57235585
w140026_w140027_rend_2014,w140026_w140027,Orphan,GW,wolf,1,0,0,0,Sasketchewan_N,rend,nw,0,1,0,0.906876482,1,0,1,0,1,3,0.001518456,2.104274951,-106.6464873,56.55377095
rw11326M_rw11373M_winter_2007_2008,rw11326M_rw11373M,Bluestone,RW,wolf,0,0,1,0,NorthCarolina_AlligatorNWR,winter,winter,0,0,1,0.532921593,1,1,1,0,1,3,0.458912505,2.585156998,-76.54878601,35.80685527
rw11458M_rw11630F_winter_2010_2011,rw11458M_rw11630F,Columbia,RW,wolf,0,0,1,0,NorthCarolina_AlligatorNWR,winter,winter,0,0,1,0.169606801,1,1,1,0,1,3,0.412753776,2.745203369,-76.24111437,35.93066154
rw11458M_rw11630F_winter_2009_2010,rw11458M_rw11630F,Columbia,RW,wolf,0,0,1,0,NorthCarolina_AlligatorNWR,winter,winter,0,0,1,0.604,1,1,1,0,1,3,0.407771364,2.782823542,-76.24930626,35.95049225
rw11326M_rw11373M_rend_2007,rw11326M_rw11373M,Bluestone,RW,wolf,0,0,1,0,NorthCarolina_AlligatorNWR,rend,nw,0,1,0,0.426327434,1,1,1,0,1,3,0.487372721,2.726795106,-76.54819205,35.81250631
rw11458M_rw11630F_rend_2010,rw11458M_rw11630F,Columbia,RW,wolf,0,0,1,0,NorthCarolina_AlligatorNWR,rend,nw,0,1,0,0.219336743,1,1,1,0,1,3,0.420691356,2.782482029,-76.24325444,35.94999251
rw11458M_rw11630F_den_2010,rw11458M_rw11630F,Columbia,RW,wolf,0,0,1,0,NorthCarolina_AlligatorNWR,den,nw,1,0,0,0.267368095,1,1,1,0,1,3,0.422533506,2.878016302,-76.24549085,35.95503244
BW1302_BW1605_winter_2015_2016,BW1302_BW1605,John Hansen,GW,wolf,1,0,0,0,Alaska_Denali,winter,winter,0,0,1,0.8125,1,0,1,1,1,3,0.000101619,2.179103385,-152.1467522,63.74064275
BW1302_BW1605_rend_2016,BW1302_BW1605,John Hansen,GW,wolf,1,0,0,0,Alaska_Denali,rend,nw,0,1,0,0.379310345,1,0,1,1,1,3,0.000242315,1.984020568,-152.1984016,63.72136248
F23_M26_winter_2009_2010,F23_M26,Canneto,GW,wolf,1,0,0,0,Italy,winter,winter,0,0,1,0.698626438,1,0,1,0,0,2.5,0.225177336,1.781074653,13.90714334,41.74574201
F23_M26_den_2010,F23_M26,Canneto,GW,wolf,1,0,0,0,Italy,den,nw,1,0,0,0.69858156,1,0,1,0,0,2.5,0.182004219,1.859863115,13.8892553,41.75314483
W962_W977_winter_2017_2018,W962_W977,Spread Eagle Barrens,GW,wolf,1,0,0,0,Wisconsin_NE,winter,winter,0,0,1,0.576086957,1,1,1,0,1,2,0.229649436,2.130445105,-88.17046598,45.83475083
W962_W977_winter_2018_2019,W962_W977,Spread Eagle Barrens,GW,wolf,1,0,0,0,Wisconsin_NE,winter,winter,0,0,1,0.325581395,1,1,1,0,1,2,0.202205585,2.440970382,-88.17827053,45.84473334
W962_W977_den_2018,W962_W977,Spread Eagle Barrens,GW,wolf,1,0,0,0,Wisconsin_NE,den,nw,1,0,0,0.515151515,1,1,1,0,1,2,0.213649612,2.201348921,-88.17383393,45.82934703
W962_W977_rend_2018,W962_W977,Spread Eagle Barrens,GW,wolf,1,0,0,0,Wisconsin_NE,rend,nw,0,1,0,0.394736842,1,1,1,0,1,2,0.22230864,2.507537505,-88.16579455,45.84348716
w201401_w201501_winter_2015_2016,w201401_w201501,Sandy Beach,GW,wolf,1,0,0,0,Alaska_PrinceOfWalesIsland,winter,winter,0,0,1,0.98467433,1,1,1,0,1,2,0.017807847,1.403214808,-132.5142572,55.74718309
w201401_w201501_rend_2015,w201401_w201501,Sandy Beach,GW,wolf,1,0,0,0,Alaska_PrinceOfWalesIsland,rend,nw,0,1,0,0.92540068,1,1,1,0,1,2,0.015195605,1.319262441,-132.5541412,55.79229774
w201401_w201501_den_2015,w201401_w201501,Sandy Beach,GW,wolf,1,0,0,0,Alaska_PrinceOfWalesIsland,den,nw,1,0,0,0.883475298,1,1,1,0,1,2,0.023494449,1.381330902,-132.5332057,55.75095731
BW1726_BW1728_winter_2017_2018,BW1726_BW1728,Hay Creek,EW,wolf,0,1,0,0,Ontario_Algonquin_Kawartha,winter,winter,0,0,1,0.584071088,1,0,1,1,1,2,0.030436941,1.694791224,-78.30114638,45.42699025
BW1726_BW1728_rend_2017,BW1726_BW1728,Hay Creek,EW,wolf,0,1,0,0,Ontario_Algonquin_Kawartha,rend,nw,0,1,0,0.095233896,1,0,1,1,1,2,0.031267315,1.646983157,-78.30080465,45.43361854
w140010_w140037_winter_2015_2016,w140010_w140037,Wathaman,GW,wolf,1,0,0,0,Sasketchewan_N,winter,winter,0,0,1,0.827160494,1,0,1,0,1,2,0.00086501,2.072837799,-103.7777262,57.18131971
w140030_w140032_winter_2014_2015,w140030_w140032,Key West2,GW,wolf,1,0,0,0,Sasketchewan_N,winter,winter,0,0,1,0.737522343,1,0,1,0,1,2,0.036892109,2.079234816,-105.9752745,57.14566077
w140014_w140029_winter_2014_2015,w140014_w140029,Southend,GW,wolf,1,0,0,0,Sasketchewan_N,winter,winter,0,0,1,0.836956522,1,0,1,0,1,2,0.001264009,2.153333197,-103.4472892,56.50455793
w140018_w140008_winter_2013_2014,w140018_w140008,Davin,GW,wolf,1,0,0,0,Sasketchewan_N,winter,winter,0,0,1,0.82642487,1,0,1,0,1,2,0.001672922,2.341706928,-104.0511667,57.49460553
w140008_w140031_winter_2014_2015,w140008_w140031,Davin,GW,wolf,1,0,0,0,Sasketchewan_N,winter,winter,0,0,1,0.456140351,1,0,1,0,1,2,0,3.000199547,-104.1684641,56.94747372
w140010_w140037_winter_2014_2015,w140010_w140037,Wathaman,GW,wolf,1,0,0,0,Sasketchewan_N,winter,winter,0,0,1,0.794117647,1,0,1,0,1,2,0.001139669,3.202872601,-103.8309213,57.14834905
w140010_w140037_rend_2015,w140010_w140037,Wathaman,GW,wolf,1,0,0,0,Sasketchewan_N,rend,nw,0,1,0,0.403874107,1,0,1,0,1,2,0.001446685,2.106865185,-103.8297076,57.18678994
w140008_w140031_den_2015,w140008_w140031,Davin,GW,wolf,1,0,0,0,Sasketchewan_N,den,nw,1,0,0,0.213808463,1,0,1,0,1,2,0,3.180083701,-104.2111718,56.92939275
w140010_w140037_den_2015,w140010_w140037,Wathaman,GW,wolf,1,0,0,0,Sasketchewan_N,den,nw,1,0,0,0.391184573,1,0,1,0,1,2,0.001832296,3.434435349,-103.8060771,57.14264563
W602_W603_winter_2015_2016,W602_W603,Pine Point,GW,wolf,1,0,0,0,NWT_GreatSlaveLake,winter,winter,0,0,1,0.504823151,1,1,1,1,1,2,0.00777844,2.790344486,-114.2685732,60.87407428
B081_B082_winter_2011_2012,B081_B082,Boreal1,GW,wolf,1,0,0,0,NWT_central,winter,winter,0,0,1,0.901457321,1,0,0,0,1,2,9.39E-08,1.973570629,-119.139527,63.65649682
W417_W418_winter_2011_2012,W417_W418,Tundra5,GW,wolf,1,0,0,0,NWT_NE,winter,winter,0,0,1,0.865738439,1,0,0,0,1,2,0.001197324,2.01436696,-113.594253,64.30057056
